"X","Y","LSOA2011"
534360.116,156551.84,"E01030851"
532655.666,156097.858,"E01030858"
534146.458,157771.66,"E01030859"
614660.537,157711.685,"E01032807"
458614.418,100616.417,"E01032882"
564466.757,174435.863,"E01032800"
457295.862,100154.048,"E01032881"
457132.156,100844.629,"E01032880"
614441.142,157677.502,"E01032808"
613450.077,159953.327,"E01032809"
530570.72,115603.375,"E01031746"
531326.08,115277.48,"E01031747"
530526.825,116010.29,"E01031744"
531215.162,115963.294,"E01031745"
539646.403,137984.756,"E01031742"
539012.961,138040.384,"E01031743"
537826.22,139018.11,"E01031740"
539285.991,138594.596,"E01031741"
476507.568,153370.121,"E01022887"
460232.05,100613.21,"E01022807"
533580.148,104561.075,"E01016866"
458679.033,102895.673,"E01022804"
473156.022,154286.275,"E01022885"
532848.398,104513.498,"E01016867"
458616.427,102349.706,"E01022805"
472364.331,154390.47,"E01022884"
530253.088,115434.708,"E01031748"
471938.597,154358.944,"E01022883"
533024.093,123127.377,"E01031749"
533581.341,105123.795,"E01016865"
458354.056,103330.189,"E01022803"
472639.66,154984.268,"E01022882"
572779.63,138294.891,"E01024806"
532482.802,103860.033,"E01016862"
457774.999,103449.527,"E01022800"
532964.661,103947.635,"E01016863"
458116.259,103712.792,"E01022801"
476138.756,156077.371,"E01022880"
571283.556,136174.008,"E01024804"
528535.386,105073.664,"E01016860"
567425.107,136099.895,"E01024805"
532754.807,103653.117,"E01016861"
558556.622,140261.111,"E01024802"
579566.54,138443.333,"E01024803"
557471.555,139987.149,"E01024800"
558297.818,139643.112,"E01024801"
533460.143,104278.463,"E01016868"
533473.725,103894.055,"E01016869"
575941.026,130568.925,"E01024808"
579775.53,128362.399,"E01024809"
516784.617,130533.268,"E01031636"
516150.004,130091.018,"E01031637"
521523.155,122426.526,"E01031634"
519034.359,119286.106,"E01031635"
520748.227,121439.994,"E01031632"
508473.359,114437.086,"E01031630"
509080.233,114236.933,"E01031631"
515954.931,130495.227,"E01031638"
517979.497,130063.565,"E01031639"
469583.842,234458.145,"E01017646"
470314.437,234604.299,"E01017647"
470575.716,233988.655,"E01017644"
469454.155,233860.082,"E01017645"
465434.505,213990.806,"E01017642"
464046.072,212012.668,"E01017643"
484127.283,213167.9,"E01017640"
483837.943,215477.726,"E01017641"
470408.34,233408.388,"E01017648"
553499.691,173231.32,"E01024166"
554119.603,173079.71,"E01024167"
554726.815,174149.079,"E01024164"
553856.501,173503.839,"E01024165"
464905.651,102592.175,"E01017107"
439223.317,115662.041,"E01017186"
440077.246,115886.305,"E01017185"
464689.529,102781.342,"E01017105"
438381.642,115899.332,"E01017184"
464782.633,101746.897,"E01017102"
440263.263,116299.757,"E01017183"
464567.719,101474.503,"E01017103"
438842.657,115774.086,"E01017182"
466772.688,100018.239,"E01017100"
438893.316,116367.352,"E01017181"
466507.129,100037.125,"E01017101"
439653,116382.309,"E01017180"
464548.802,102251.259,"E01017108"
464516.232,102451.574,"E01017109"
439316.745,115285.37,"E01017188"
575601.631,155107.832,"E01033087"
573496.948,155165.319,"E01033089"
573506.65,155454.972,"E01033088"
544560.425,112214.508,"E01021056"
545023.389,102715.926,"E01021057"
545977.894,113037.253,"E01021054"
544937.043,112467.446,"E01021055"
541385.08,121253.338,"E01021052"
543752.64,101288.57,"E01021050"
544124.563,101598.07,"E01021051"
541499.072,101023.913,"E01021058"
542129.944,100650.73,"E01021059"
442462.892,105541.847,"E01023006"
435002.889,112287.043,"E01023087"
440448.039,107652.052,"E01023007"
435540.567,112530.972,"E01023086"
468067.341,105450.5,"E01017066"
442189.956,106100.569,"E01023004"
466889.389,99152.506,"E01017067"
441711.767,106103.665,"E01023005"
435904.831,112702.286,"E01023084"
466894.899,105614.394,"E01017064"
432083.024,96148.631,"E01023002"
434538.012,114354.229,"E01023083"
441154.621,106247.013,"E01023003"
434119.779,114272.639,"E01023082"
468221.404,105993.392,"E01017062"
429994.809,102274.471,"E01023000"
433782.941,114141.306,"E01023081"
466428.596,105898.564,"E01017063"
431754.973,96332.334,"E01023001"
434403.615,114801.745,"E01023080"
466827.119,105140.437,"E01017060"
467272.366,106014.767,"E01017061"
442121.763,108021.872,"E01023008"
434276.039,113504.128,"E01023089"
440754.453,106934.501,"E01023009"
434750.621,113528.113,"E01023088"
466500.674,98873.402,"E01017068"
466164.874,98779.037,"E01017069"
506939.682,104752.063,"E01031387"
506668.777,104938.912,"E01031386"
490308.83,98740.706,"E01031385"
491004.238,99217.583,"E01031384"
490108.064,98268.007,"E01031383"
491547.787,99514.477,"E01031382"
492042.553,98881.55,"E01031381"
491301.801,98604.374,"E01031380"
506858.564,103835.01,"E01031389"
507250.926,103701.439,"E01031388"
458356.683,81818.838,"E01017356"
458528.849,82354.159,"E01017357"
435964.124,89573.894,"E01017354"
457452.109,81520.629,"E01017355"
462764.954,90681.586,"E01017352"
440437.424,88923.177,"E01017353"
459506.112,84873.832,"E01017350"
462096.102,91138.162,"E01017351"
458168.458,82418.208,"E01017358"
457809.202,81155.83,"E01017359"
449370.321,129801.703,"E01023256"
448883.008,128961.98,"E01023257"
448093.608,130366.432,"E01023254"
448928.645,129687.071,"E01023255"
448045.075,129796.706,"E01023252"
448353.019,130858.295,"E01023253"
446528.705,131070.225,"E01023250"
448410.21,129659.599,"E01023251"
449395.382,129166.576,"E01023258"
446034.428,128616.159,"E01023259"
445990.467,113639.934,"E01017206"
457439.922,91978.106,"E01017287"
438939.043,114354.618,"E01017207"
456377.902,92259.646,"E01017286"
445737.5,114010.062,"E01017204"
465136.338,87679.513,"E01017285"
446433.11,113683.073,"E01017205"
464510.657,88048.256,"E01017284"
445209.081,113816.168,"E01017202"
444873.47,113717.931,"E01017203"
458566.019,91239.736,"E01017282"
445398.475,113205.699,"E01017200"
444588.006,109757.83,"E01017281"
445325.294,114348.027,"E01017201"
444730.808,109936.521,"E01017280"
438708.295,113938.904,"E01017208"
460641.688,86912.203,"E01017289"
439478.55,113969.534,"E01017209"
462797.102,88907.149,"E01017288"
525970.394,133807.223,"E01031556"
526135.176,134188.531,"E01031557"
525249.705,134797.01,"E01031554"
525612.018,135098.508,"E01031555"
525966.238,134938.337,"E01031552"
525337.396,134389.685,"E01031553"
524331.24,135687.045,"E01031550"
524947.443,135449.456,"E01031551"
526007.389,134555.308,"E01031558"
488837.481,238026.342,"E01033506"
525656.849,134249.029,"E01031559"
482023.641,235539.118,"E01033505"
488530.204,239375.414,"E01033503"
484959.754,238374.533,"E01033500"
488617.605,238274.483,"E01033501"
489892.905,239426.227,"E01033508"
468136.719,110409.059,"E01022976"
433913.855,110794.401,"E01022977"
469311.952,109471.473,"E01022974"
497213.491,143711.209,"E01030916"
504347.695,159226.009,"E01030997"
467600.468,110444.547,"E01022975"
496633.75,144761.626,"E01030917"
502965.201,159412.219,"E01030996"
468693.862,109885.087,"E01022972"
496162.203,143604.264,"E01030914"
501414.994,157121.709,"E01030995"
468231.432,109396.215,"E01022973"
495884.969,143071.239,"E01030915"
501871.859,157260.166,"E01030994"
471033.287,107984.517,"E01022970"
497063.458,145891.413,"E01030912"
500550.379,158284.717,"E01030993"
469347.285,109902.663,"E01022971"
497747.084,145795.291,"E01030913"
485718.476,138313.952,"E01030910"
500295.494,157920.997,"E01030991"
497340.647,145476.346,"E01030911"
501367.76,158204.737,"E01030990"
430514.124,113207.071,"E01022978"
432231.039,111843.12,"E01022979"
497223.666,144648.793,"E01030918"
498954.987,157131.654,"E01030999"
496428.003,145103.545,"E01030919"
503654.533,159654.041,"E01030998"
561568.636,99561.996,"E01020916"
579022.888,109330.768,"E01020997"
560215.748,103126.064,"E01020917"
578010.602,111022.136,"E01020996"
561750.198,99873.377,"E01020914"
578712.683,111796.506,"E01020995"
562322.432,100089.696,"E01020915"
579088.89,111953.932,"E01020994"
491994.343,100344.921,"E01031406"
486286.016,106988.939,"E01031487"
561761.287,99219.895,"E01020912"
579292.002,111642.352,"E01020993"
504451.336,103259.592,"E01031407"
486007.791,105529.567,"E01031486"
562680.239,100594.608,"E01020913"
580251.871,109792.456,"E01020992"
493252.108,100948.208,"E01031404"
485720.313,106401.146,"E01031485"
561993.983,99636.199,"E01020910"
579831.778,109770.93,"E01020991"
492765.898,100874.157,"E01031405"
486677.081,105189.892,"E01031484"
561538.671,99155.533,"E01020911"
580242.385,110151.084,"E01020990"
493170.392,101223.485,"E01031402"
487049.5,105715.384,"E01031483"
492359.376,100742.724,"E01031403"
487481.32,104993.176,"E01031482"
503542.486,101645.757,"E01031400"
487010.344,104937.572,"E01031481"
491953.525,100990.185,"E01031401"
487622.815,104638.517,"E01031480"
560660.596,103057.789,"E01020918"
579236.905,109843.795,"E01020999"
560738.433,102682.291,"E01020919"
579568.362,109103.657,"E01020998"
532028.937,108685.773,"E01016926"
504067.587,103117.895,"E01031408"
486950.074,104134.432,"E01031489"
531408.021,108796.01,"E01016927"
503698.318,102767.993,"E01031409"
486447.092,106540.831,"E01031488"
530709.902,108955.093,"E01016924"
531523.903,108311.116,"E01016925"
525282.891,106672.953,"E01016922"
530348.014,108135.536,"E01016923"
525481.157,106935.152,"E01016920"
525010.696,106625.286,"E01016921"
530241.731,108666.458,"E01016928"
531030.292,108370.981,"E01016929"
506166.434,138445.33,"E01030876"
490734.123,143507.395,"E01030877"
505168.199,140174.629,"E01030874"
504643.371,139159.976,"E01030875"
506231.913,139583.739,"E01030872"
506548.168,138957.901,"E01030873"
506866.838,138636.308,"E01030870"
506821.901,139523.05,"E01030871"
491111.701,143325.996,"E01030878"
567752.741,155124.128,"E01032826"
491712.949,138435.011,"E01030879"
568564.987,155146.44,"E01032827"
602318.937,141035.7,"E01032824"
568061.804,155393.493,"E01032825"
602186.021,144375.342,"E01032822"
599353.655,140458.3,"E01032823"
599748.395,143840.292,"E01032820"
599067.726,143436.143,"E01032821"
567046.352,154653.209,"E01032828"
566977.301,159976.481,"E01032829"
536852.868,132616.762,"E01031766"
528159.359,117225.103,"E01031767"
538365.085,128136.256,"E01031764"
536785.633,123330.633,"E01031765"
532359.874,124671.506,"E01031763"
533403.521,125101.042,"E01031760"
533206.832,124186.814,"E01031761"
456888.656,100979.048,"E01022826"
461136.013,101399.403,"E01022824"
460764.551,101763.772,"E01022825"
528850.477,116298.591,"E01031768"
527787.206,116823.341,"E01031769"
460577.969,101431.416,"E01022823"
562871.144,141031.611,"E01024826"
458337.245,100925.592,"E01022820"
562977.76,141638.362,"E01024827"
559650.345,138539.461,"E01024824"
559730.181,139996.137,"E01024822"
558822.429,139517.265,"E01024823"
558907.057,138747.024,"E01024820"
559269.217,139212.714,"E01024821"
456465.575,100365.325,"E01022828"
456373.063,101076.246,"E01022829"
562949.431,140638.365,"E01024828"
556133.046,139953.783,"E01024829"
434806.99,209126.233,"E01028816"
434512.91,209097.976,"E01028817"
435700.636,210688.044,"E01028814"
436249.438,210884.334,"E01028815"
435642.07,210951.845,"E01028813"
436555.484,209235.2,"E01028810"
436551.629,209700.564,"E01028811"
435344.951,209439.826,"E01028818"
435069.988,209536.442,"E01028819"
481934.811,238534.55,"E01016816"
531954.619,104789.706,"E01016897"
479336.833,240468.485,"E01016817"
531921.492,105003.438,"E01016896"
479033.211,239845.689,"E01016814"
532660.975,105010.212,"E01016895"
482330.629,238361.982,"E01016815"
531745.536,105046.014,"E01016894"
479600.448,240000.732,"E01016812"
532274.213,105063.55,"E01016893"
482215.921,238908.54,"E01016813"
532591.508,105341.763,"E01016892"
481604.728,239785.692,"E01016810"
480190.771,239707.514,"E01016811"
532250.147,105722.991,"E01016890"
478818.024,240468.706,"E01016818"
534491.433,109511.957,"E01016899"
482075.979,240029.994,"E01016819"
532958.525,108719.936,"E01016898"
479937.959,214956.448,"E01017706"
487067.08,201020.416,"E01017787"
480259.266,215150.096,"E01017707"
487779.094,200638.981,"E01017786"
477593.738,222553.784,"E01017704"
487999.37,198962.613,"E01017785"
479624.668,214820.242,"E01017705"
494046.587,216092.876,"E01017702"
493464.728,195110.888,"E01017783"
474450.099,220044.332,"E01017703"
493346.669,192058.391,"E01017782"
483988.613,213718.964,"E01017700"
496345.777,202636.45,"E01017781"
493551.229,215612.707,"E01017701"
496620.943,202890.431,"E01017780"
480427.461,214816.864,"E01017708"
495429.426,203635.967,"E01017789"
481789.62,212732.471,"E01017709"
487329.7,200422.996,"E01017788"
517847.83,130443.935,"E01031656"
511933.439,131122.266,"E01031657"
518540.701,130913.631,"E01031654"
518081.372,130682.755,"E01031655"
518407.593,130335.562,"E01031652"
517700.279,131196.175,"E01031653"
517761.242,133334.58,"E01031650"
517833.239,132849.747,"E01031651"
515555.3,133687.539,"E01031658"
512711.063,126975.397,"E01031659"
481543.925,214308.062,"E01017666"
480871.158,214989.107,"E01017667"
482419.12,215585.771,"E01017664"
481159.964,214627.949,"E01017665"
482338.631,214379.264,"E01017662"
481919.78,214306.254,"E01017663"
482640.023,215111.927,"E01017660"
482608.47,214778.898,"E01017661"
481524.414,214969.087,"E01017668"
488176.128,229740.778,"E01017669"
578657.758,166111.553,"E01016176"
578162.65,167736.163,"E01016177"
577934.738,167004.069,"E01016174"
611778.999,166971.684,"E01024116"
630371.927,143210.826,"E01024197"
578181.322,166542.322,"E01016175"
616177.887,167944.714,"E01024117"
630728.093,143876.298,"E01024196"
575980.392,162848.756,"E01016172"
612298.6,166945.404,"E01024114"
631179.425,143331.987,"E01024195"
575765.312,164032.356,"E01016173"
612962.04,166935.39,"E01024115"
631077.963,142716.6,"E01024194"
576632.188,163118.07,"E01016170"
618115.838,160845.214,"E01024112"
630834.431,143089.451,"E01024193"
575294.204,163671.034,"E01016171"
617834.23,160189.001,"E01024113"
623454.299,152209.479,"E01024192"
617180.104,161303.492,"E01024110"
623743.657,152615.393,"E01024191"
617860.316,161138.453,"E01024111"
625378.2,152113.823,"E01024190"
578004.663,167545.617,"E01016178"
578409.131,167136.464,"E01016179"
616694.436,167656.386,"E01024118"
616125.069,167553.449,"E01024119"
625144.228,138712.872,"E01024198"
619546.642,166800.973,"E01024076"
618257.529,165428.835,"E01024077"
618933.683,166728.309,"E01024074"
618371.302,166073.814,"E01024075"
610902.239,166830.881,"E01024072"
618616.579,166914.672,"E01024073"
610498.32,166291.916,"E01024070"
611323.637,166746.025,"E01024071"
617703.651,168218.196,"E01024078"
617103.232,167786.779,"E01024079"
570518.466,163817.046,"E01016026"
576464.133,166833.117,"E01016024"
575884.462,166102.373,"E01016025"
575390.672,167013.852,"E01016022"
576091.225,166630.559,"E01016023"
575127.502,167102.874,"E01016020"
575705.831,166841.672,"E01016021"
570943.115,166692.215,"E01016028"
569982.713,164304.297,"E01016029"
507508.221,164117.666,"E01030376"
521591.946,164409.497,"E01030377"
507258.499,164560.359,"E01030374"
508081.501,164385.118,"E01030375"
507331.807,165058.167,"E01030372"
515140.178,166422.746,"E01030370"
507893.355,164991.518,"E01030371"
521954.109,164577.363,"E01030378"
521927.17,160431.062,"E01030379"
579023.705,155241.274,"E01024326"
579010.307,154757.537,"E01024327"
574653.486,157277.6,"E01024324"
572440.823,154678.153,"E01024325"
574385.344,156613.995,"E01024322"
574186.171,157184.148,"E01024323"
573946.639,156085.562,"E01024320"
573760.693,156751.985,"E01024321"
580184.439,155773.63,"E01024328"
579574.849,155065.288,"E01024329"
468520.384,173761.861,"E01016397"
466461.969,175907.398,"E01016317"
468249.819,173596.191,"E01016396"
463099.303,176178.804,"E01016314"
468456.515,172960.415,"E01016395"
465739.294,175072.8,"E01016315"
467882.772,172869.725,"E01016394"
446399.117,166842.923,"E01016312"
470288.347,172505.114,"E01016393"
463947.244,176327.724,"E01016313"
469882.043,172854.095,"E01016392"
447045.171,167934.903,"E01016310"
471144.907,172680.506,"E01016391"
446710.197,167382.018,"E01016311"
470656.357,172829.729,"E01016390"
466071.558,175618.881,"E01016318"
468953.583,173343.206,"E01016399"
446538.372,166474.376,"E01016319"
468820.597,173802.35,"E01016398"
465818.05,171583.977,"E01016276"
447640.172,174145.33,"E01016277"
467438.968,171512.302,"E01016274"
630517.194,141170.254,"E01024216"
566382.127,171373.743,"E01024297"
466505.768,171702.952,"E01016275"
636534.561,152522.792,"E01024217"
565746.174,173989.88,"E01024296"
467373.711,171803.64,"E01016272"
630927.318,141182.661,"E01024214"
565104.16,174201.124,"E01024295"
466112.659,172028.216,"E01016273"
631284.8,141306.08,"E01024215"
566602.869,173465.734,"E01024294"
465650.115,167465.503,"E01016270"
630364.352,140733.606,"E01024212"
566219.715,173455.408,"E01024293"
467894.63,171750.796,"E01016271"
630063.113,141269.559,"E01024213"
564380.81,173334.634,"E01024292"
564568.657,173703.95,"E01024291"
564168.636,173781.027,"E01024290"
449749.884,172496.456,"E01016278"
448159.438,167754.172,"E01016279"
636957.46,151743.187,"E01024218"
566797.504,171486.698,"E01024299"
636233.698,152165.646,"E01024219"
566589.304,171848.099,"E01024298"
541485.194,157072.552,"E01032571"
471937.06,139523.917,"E01022576"
471499.03,139046.87,"E01022577"
472294.468,139970.665,"E01022574"
513304.886,155055.409,"E01030516"
525843.275,149716.756,"E01030597"
472060.416,140236.236,"E01022575"
512762.459,155350.83,"E01030517"
471140.659,139752.005,"E01022572"
518649.114,158589.788,"E01030514"
526598.321,149093.911,"E01030595"
472096.621,138910.507,"E01022573"
590795.76,165691.193,"E01024576"
517588.312,143432.648,"E01030515"
526029.1,149174.306,"E01030594"
461330.607,153175.154,"E01022570"
590435.441,165803.288,"E01024577"
518051.083,158236.797,"E01030512"
527253.034,149293.982,"E01030593"
471467.388,140082.121,"E01022571"
518856.998,158966.278,"E01030513"
524390.913,157680.659,"E01030592"
585833.227,167147.357,"E01024575"
524597.213,154923.594,"E01030591"
583293.718,167043.393,"E01024572"
517611.653,157812.549,"E01030511"
524888.775,153730.139,"E01030590"
584257.339,167219.668,"E01024573"
585289.972,164524.744,"E01024570"
585938.393,164851.474,"E01024571"
470979.633,138797.819,"E01022578"
472218.128,140818.079,"E01022579"
513768.152,155465.616,"E01030518"
529582.402,153003.789,"E01030599"
512840.923,154692.079,"E01030519"
529027.7,153292.861,"E01030598"
591230.327,165688.144,"E01024578"
590943.885,166304.826,"E01024579"
453837.669,206500.344,"E01028526"
453566.818,204194.131,"E01028527"
455362.969,206103.407,"E01028524"
455316.313,205605.858,"E01028525"
451418.751,205957.523,"E01028522"
454633.633,206125.285,"E01028523"
455808.824,202608.656,"E01028520"
451491.307,206444.661,"E01028521"
454137.976,204273.751,"E01028528"
454551.528,203849.16,"E01028529"
487647.147,181457.26,"E01016526"
487314.631,181174.17,"E01016527"
491851.993,170045.197,"E01016524"
488079.86,181464.375,"E01016525"
491179.077,169255.57,"E01016522"
493431.635,168966.494,"E01016523"
498566.404,181120.285,"E01016520"
499233.786,181139.154,"E01016521"
488635.075,181791.413,"E01016529"
503993.466,155362.692,"E01030476"
502373.085,155682.577,"E01030477"
493593.279,157009.129,"E01030474"
503445.563,154931.353,"E01030475"
493599.389,145851.267,"E01030472"
494631.934,155712.727,"E01030473"
497281.44,149805.339,"E01030470"
489082.287,147201.164,"E01030471"
496445.012,146804.27,"E01030478"
501687.148,147074.3,"E01030479"
490056.244,194467.823,"E01017942"
489805.121,191658.286,"E01017940"
489879.837,190935.831,"E01017941"
543983.114,147765.552,"E01024426"
544618.203,147250.874,"E01024427"
551468.262,155611.642,"E01024424"
544441.554,146461.348,"E01024425"
551229.88,157297.055,"E01024422"
551176.734,156665.298,"E01024423"
547103.259,143953.643,"E01024420"
550480.413,166919.498,"E01024421"
543825.937,146710.379,"E01024428"
544125.399,146198.079,"E01024429"
451271.851,219043.87,"E01028497"
449444.213,212672.363,"E01028496"
448833.139,213574.568,"E01028494"
450048.706,213760.741,"E01028493"
449431.016,213563.866,"E01028492"
449405.855,213998.442,"E01028491"
448740.239,214628.882,"E01028490"
460856.418,222544.489,"E01028499"
449880.133,217656.732,"E01028498"
472989.855,173039.183,"E01016416"
493822.71,181876.998,"E01016497"
473117.454,172825.691,"E01016417"
493264.656,181782.732,"E01016496"
472608.572,172876.739,"E01016414"
493579.346,181300.436,"E01016495"
472415.781,171528.937,"E01016415"
494097.393,181321.729,"E01016494"
473007.391,176574.944,"E01016412"
493244.157,181279.073,"E01016493"
472688.861,172289.47,"E01016413"
502048.617,178856.887,"E01016492"
473114.066,175550.644,"E01016410"
501502.574,179017.301,"E01016491"
472070.468,177255.094,"E01016411"
501528.166,178322.795,"E01016490"
473216.426,172576.412,"E01016418"
495024.903,181949.702,"E01016499"
469422.264,172523.789,"E01016419"
494535.143,181951.944,"E01016498"
504687.01,170271.236,"E01030726"
503912.666,170443.316,"E01030727"
507339.88,167763.249,"E01030724"
508531.835,170166.832,"E01030725"
508195.222,169047.403,"E01030722"
506926.752,168029.267,"E01030723"
510257.1,168390.585,"E01030720"
505480.594,168859.477,"E01030721"
504135.208,169951.306,"E01030728"
505522.542,170155.267,"E01030729"
488472.759,121396.055,"E01032717"
432609.447,222314.578,"E01028776"
427617.602,206285.983,"E01028775"
427813.034,208073.856,"E01028772"
428065.888,206295.808,"E01028773"
485231.527,192869.807,"E01017836"
564142.651,174121.816,"E01032799"
486009.819,193033.913,"E01017837"
427649.426,206852.444,"E01028771"
576241.127,168941.435,"E01032798"
500821.65,180909.369,"E01017835"
497531.177,183202.558,"E01017832"
490957.739,182021.009,"E01017833"
498402.302,184218.031,"E01017830"
497845.456,184554.08,"E01017831"
436057.959,219473.736,"E01028778"
436056.448,216464.56,"E01028779"
485508.449,192700.459,"E01017838"
486545.899,192675.007,"E01017839"
445638.366,114867.331,"E01022716"
460575.452,99287.676,"E01022797"
445769.72,114536.333,"E01022717"
460045.1,99296.005,"E01022796"
447040.481,114771.542,"E01022714"
458921.462,99365.155,"E01022795"
482912.083,238080.289,"E01016776"
446002.695,115008.628,"E01022715"
459862.006,98787.18,"E01022794"
482584.818,237941.676,"E01016777"
446307.004,109021.223,"E01022712"
450110.001,106403.041,"E01022793"
483686.338,237843.835,"E01016774"
447459.14,115008.156,"E01022713"
449884.556,105613.384,"E01022792"
632572.48,169490.496,"E01024716"
557596.479,137853.805,"E01024797"
483663.754,237033.776,"E01016775"
445666.832,108499.122,"E01022710"
449468.35,105817.606,"E01022791"
572569.953,157963.259,"E01024717"
557077.398,138306.414,"E01024796"
486036.926,240570.666,"E01016772"
445974.134,108898.108,"E01022711"
450861.543,106302.795,"E01022790"
632068.091,170004.373,"E01024714"
557493.814,138213.38,"E01024795"
486632.919,240402.881,"E01016773"
632552.858,170165.278,"E01024715"
570191.579,140710.221,"E01024794"
486719.458,240840.459,"E01016770"
633122.446,170092.543,"E01024712"
566029.002,141771.857,"E01024793"
485674.368,240881.275,"E01016771"
631835.895,169320.201,"E01024713"
568549.114,141067.465,"E01024792"
634465.794,170543.508,"E01024710"
577201.275,136237.307,"E01024791"
633762.521,170245.449,"E01024711"
577665.488,136170.798,"E01024790"
446247.16,114313.298,"E01022718"
460626.26,98466.169,"E01022799"
446962.692,114163.813,"E01022719"
461239.239,98362.208,"E01022798"
482859.427,237299.048,"E01016778"
572182.383,158168.015,"E01024718"
557980.233,140046.391,"E01024799"
572690.737,158778.194,"E01024719"
564559.167,145274.869,"E01024798"
445497.806,121219.193,"E01022676"
444795.831,118062.343,"E01022677"
445089.34,120206.865,"E01022674"
527074.6,151183.839,"E01030616"
508303.95,170972.56,"E01030697"
444974.538,120679.18,"E01022675"
527641.099,151097.062,"E01030617"
504163.362,162178.992,"E01030696"
445529.605,120480.826,"E01022672"
528364.183,150000.44,"E01030614"
503649.489,161731.739,"E01030695"
445680.927,119975.937,"E01022673"
635383.169,170489.802,"E01024676"
527606.829,150588.348,"E01030615"
504744.134,161949.884,"E01030694"
445480.694,118481.426,"E01022670"
635851.495,170324.954,"E01024677"
528501.995,151046.868,"E01030612"
504221.153,161738.953,"E01030693"
445449.369,119650.878,"E01022671"
634144.766,169974.551,"E01024674"
527743.177,150003.327,"E01030613"
498710.486,168367.38,"E01030692"
638959.294,170504.075,"E01024675"
528533.637,151999.117,"E01030610"
499440.61,167245.097,"E01030691"
634108.821,169568.718,"E01024672"
528481.119,151542.833,"E01030611"
500389.448,168069.895,"E01030690"
633576.824,169642.174,"E01024673"
638142.287,165485.729,"E01024670"
638682.006,165201.813,"E01024671"
444155.859,118405.304,"E01022678"
445282.003,118092.807,"E01022679"
527945.884,151816.361,"E01030618"
508864.96,170933.816,"E01030699"
527396.548,151404.621,"E01030619"
508358.114,170626.407,"E01030698"
635550.177,171062.149,"E01024678"
636203.229,165248.367,"E01024679"
452653.805,191427.963,"E01028626"
453254.097,190993.677,"E01028627"
451452.212,189932.079,"E01028624"
452874.273,190758.03,"E01028625"
451424.074,190345.399,"E01028622"
452381.487,190286.031,"E01028623"
462413.165,188679.735,"E01028620"
451578.069,190746.115,"E01028621"
453654.636,190742.947,"E01028628"
453343.555,190420.625,"E01028629"
480577.948,168637.772,"E01016626"
479711.336,170005.827,"E01016627"
476440.705,174049.576,"E01016624"
480146.197,168837.749,"E01016625"
477133.197,174151.095,"E01016622"
476549.231,173680.794,"E01016623"
477700.814,175808.449,"E01016620"
477051.631,173676.802,"E01016621"
480246.754,169619.238,"E01016628"
479273.139,169442.988,"E01016629"
546451.394,124108.954,"E01021146"
553749.065,113965.586,"E01021147"
550385.971,123488.292,"E01021144"
550277.08,123950.038,"E01021145"
552706.903,111391.662,"E01021142"
551890.13,103341.672,"E01021143"
569013.444,127554.678,"E01021141"
555487.393,174301.434,"E01024162"
555806.764,173924.539,"E01024163"
561835.21,168888.166,"E01024160"
555194.52,174049.088,"E01024161"
553791.316,172879.393,"E01024168"
556410.32,173682.913,"E01024169"
571656.097,168517.862,"E01016156"
572544.733,168303.147,"E01016157"
572902.573,168814.661,"E01016154"
571626.449,169005.246,"E01016155"
571175.092,169096.274,"E01016152"
572809.586,169052.497,"E01016153"
572104.656,168737.783,"E01016150"
572339.784,169177.803,"E01016151"
572078.225,168198.416,"E01016158"
579017.077,167629.122,"E01016159"
613512.412,165757.375,"E01024056"
613886.126,166767.106,"E01024057"
613223.355,150818.734,"E01024054"
612077.122,166098.862,"E01024055"
610895.134,154755.617,"E01024053"
612687.457,166272.515,"E01024058"
613613.956,167218.002,"E01024059"
581171.676,165806.486,"E01016087"
580229.054,166056.385,"E01016086"
580027.806,164595.63,"E01016085"
576932.013,165365.8,"E01016084"
577287.925,165749.321,"E01016083"
576563.93,163676.998,"E01016082"
576334.168,164149.27,"E01016081"
576768.793,164507.695,"E01016080"
581676.415,165626.785,"E01016089"
580742.309,165597.212,"E01016088"
510960.49,166456.718,"E01030356"
509975.195,166763.051,"E01030357"
511167.906,166107.278,"E01030354"
511736.213,166101.169,"E01030355"
515727.376,166851.25,"E01030352"
516256.976,166458.943,"E01030353"
516259.386,167053.913,"E01030350"
515670.27,167551.973,"E01030351"
510433.069,166671.704,"E01030358"
472070.504,174895.038,"E01016366"
472523.736,174838.891,"E01016367"
471223.922,175032.546,"E01016364"
565338.285,171687.373,"E01024306"
585035.714,156815.566,"E01024387"
472057.375,174501.831,"E01016365"
565871.144,171580.797,"E01024307"
576564.587,157065.837,"E01024386"
471545.746,174775.009,"E01016362"
565977.098,170843.679,"E01024304"
576590.996,157608.922,"E01024385"
472843.564,174721.492,"E01016363"
565326.142,172032.066,"E01024305"
575405.616,157373.879,"E01024384"
470075.202,173618.686,"E01016360"
565796.109,167865.842,"E01024302"
575874.189,156994.149,"E01024383"
469771.22,173472.101,"E01016361"
565591.634,170908.795,"E01024303"
576129.196,156656.895,"E01024382"
456042.091,117476.77,"E01023223"
454435.59,117811.606,"E01023220"
455118.424,117632.979,"E01023221"
447898.89,121786.82,"E01023228"
445606.273,125078.337,"E01023229"
448461.065,83549.488,"E01017297"
439844.922,112938.272,"E01017216"
452712.648,85226.533,"E01017296"
