"X","Y","MSOA2011"
414571.062,114770.584,"E02004779"
536439.947,158565.485,"E02006790"
493882.504,203313.803,"E02003676"
495657.461,202827.182,"E02003677"
469208.846,208960.809,"E02003674"
486937.687,208348.45,"E02003675"
486124.608,211215.913,"E02003672"
474478.424,209044.575,"E02003673"
482674.507,212276.338,"E02003670"
481530.525,211742.74,"E02003671"
496682.036,202588.414,"E02003678"
510986.511,103734.365,"E02006626"
496389.948,201071.075,"E02003679"
512533.872,103810.659,"E02006627"
514023.245,104529.112,"E02006624"
515087.86,104342.067,"E02006625"
513008.247,104910.425,"E02006622"
511785.21,104896.207,"E02006623"
530624.929,115721.521,"E02006620"
512451.312,106340.903,"E02006621"
476450.847,142430.642,"E02004697"
451608.525,149418.487,"E02004696"
514138.821,103526.13,"E02006628"
460720.862,148403.362,"E02004695"
516099.135,103350.971,"E02006629"
446187.696,148292.325,"E02004694"
461484.185,149594.573,"E02004693"
460200.406,149834.343,"E02004692"
467053.032,152069.906,"E02004691"
462714.437,150157.991,"E02004690"
471401.911,139249.597,"E02004699"
472126.104,140080.832,"E02004698"
455431.657,203023.341,"E02005956"
455621.737,202289.778,"E02005957"
453903.181,203945.738,"E02005954"
453721.943,203088.594,"E02005955"
454668.806,204808.356,"E02005952"
452908.101,204847.536,"E02005953"
452872.178,205640.471,"E02005950"
451485.382,204932.992,"E02005951"
633738.8,169890.082,"E02005136"
637501.11,169726.446,"E02005137"
635452.993,170238.389,"E02005134"
636185.016,170130.643,"E02005135"
636255.91,171055.14,"E02005132"
638253.376,170749.246,"E02005133"
595664.826,162125.881,"E02005130"
471210.892,206104.858,"E02005958"
606162.504,159158.431,"E02005131"
457730.275,205216.247,"E02005959"
632137.302,169659.979,"E02005138"
629953.88,169249.386,"E02005139"
623939.75,152238.069,"E02005046"
636840.142,150984.562,"E02005047"
637598.958,152247.949,"E02005044"
518075.801,105504.499,"E02006536"
442184.282,116144.729,"E02003549"
523665.769,105405.444,"E02006537"
524208.08,106083.636,"E02006534"
521952.096,106061.796,"E02006535"
521699.128,105086.631,"E02006538"
517063.171,104945.991,"E02006539"
501633.051,144700.754,"E02006446"
482839.69,144446.808,"E02006447"
483721.921,145423.608,"E02006444"
497086.444,144609.129,"E02006445"
484909.381,145806.325,"E02006442"
497544.579,145424.178,"E02006443"
484015.327,149022.298,"E02006440"
483981.706,146984.693,"E02006441"
496597.161,143084.819,"E02006448"
494066.952,142187.246,"E02006449"
456900.699,100512.242,"E02004746"
459898.85,100410.796,"E02004747"
458577.917,101168.857,"E02004744"
460476.298,101011.969,"E02004745"
458530.45,102510.504,"E02004742"
460276.269,101703.702,"E02004743"
454781.613,102675.411,"E02004740"
458052.664,103516.999,"E02004741"
461326.132,100021.45,"E02004748"
459525.414,99307.056,"E02004749"
512868.324,102645.803,"E02006632"
511321.013,102565.22,"E02006633"
513849.158,102823.14,"E02006630"
514933.039,102809.728,"E02006631"
444971.818,239579.238,"E02005926"
446157.135,239383.554,"E02005927"
446349.717,240952.33,"E02005924"
443925.066,240723.176,"E02005925"
444150.113,242133.699,"E02005922"
444756.475,241092.503,"E02005923"
443720.165,244709.249,"E02005921"
619833.418,136533.282,"E02005106"
620818.402,136519.145,"E02005107"
623171.825,137377.39,"E02005104"
622948.909,136797.561,"E02005105"
616703.125,142388.821,"E02005102"
621211.598,139643.563,"E02005103"
544165.273,146677.268,"E02005100"
551180.556,144667.718,"E02005101"
438237.865,235549.413,"E02005929"
616459.308,135383.874,"E02005109"
564582.233,173898.937,"E02005056"
566265.742,173571.633,"E02005057"
629205.963,140973.974,"E02005054"
562861.397,173945.867,"E02005055"
631673.996,142198.36,"E02005052"
489335.634,195575.852,"E02006824"
630994.427,141237.084,"E02005053"
629534.062,144031.795,"E02005050"
470178.727,106959.109,"E02006822"
630729.265,142757.611,"E02005051"
491120.29,195968.71,"E02006823"
468039.701,105622.55,"E02006821"
428045.224,206516.668,"E02006006"
432045.185,203310.413,"E02006007"
426142.422,209013.269,"E02006004"
428169.302,207851.482,"E02006005"
563665.614,173192.779,"E02005058"
435030.942,209634.175,"E02006002"
437323.381,145950.17,"E02004816"
564866.385,172922.719,"E02005059"
442966.904,209501.14,"E02006003"
435878.505,146051.106,"E02004817"
436386.788,210356.311,"E02006000"
435597.799,147395.288,"E02004814"
434091.805,209606.408,"E02006001"
470327.113,112128.25,"E02006829"
436729.414,147183.076,"E02004815"
486854.724,149752.662,"E02004812"
487634.382,149475.289,"E02004813"
487703.496,150672.359,"E02004810"
485712.767,150319.307,"E02004811"
434408.144,145354.953,"E02004818"
435898.785,144922.693,"E02004819"
485170.426,161351.54,"E02003366"
447989.716,177593.32,"E02003367"
485040.315,162586.594,"E02003364"
483725.528,161821.678,"E02003365"
486289.318,166535.305,"E02003362"
483621.194,163624.631,"E02003363"
485394.547,167350.413,"E02003360"
487157.891,167090.665,"E02003361"
432934.617,178690.356,"E02003368"
499992.024,150016.615,"E02006356"
461969.078,176693.265,"E02003369"
488962.995,149694.994,"E02006357"
501558.407,150783.518,"E02006354"
497421.304,150369.758,"E02006355"
498027.427,151399.664,"E02006352"
489299.817,150867.342,"E02006353"
499472.154,151837.796,"E02006350"
502155.779,151584.282,"E02006351"
544018.571,101264.5,"E02004387"
544712.446,101243.562,"E02004386"
498583.164,149737.381,"E02006358"
540945.989,101823.065,"E02004385"
539770.452,101914.477,"E02004384"
540617.428,110044.512,"E02004383"
544966.941,112248.17,"E02004382"
541385.582,110598.317,"E02004381"
535495.665,116133.671,"E02004380"
548104.102,100021.979,"E02004389"
541823.281,101029.064,"E02004388"
444711.275,114749.127,"E02003556"
442546.827,114666.325,"E02003557"
440919.888,115317.918,"E02003554"
438379.941,115004.138,"E02003555"
439018.211,115633.936,"E02003552"
443248.969,115497.679,"E02003553"
439810.632,116092.19,"E02003550"
443938.175,115842.756,"E02003551"
439653.194,114462.145,"E02003558"
525939.956,134360.072,"E02006587"
440626.128,114160.733,"E02003559"
525297.471,135005.733,"E02006586"
527317.726,135228.885,"E02006585"
524333.558,135431.757,"E02006584"
528521.67,135625.349,"E02006583"
529636.821,135950.622,"E02006582"
526510.353,136023.898,"E02006581"
524880.141,136283.538,"E02006580"
518555.516,132702.127,"E02006589"
519932.644,132239.177,"E02006588"
481640.434,240865.36,"E02003466"
485268.739,240974.454,"E02003467"
483772.128,241289.743,"E02003464"
486810.246,240929.166,"E02003465"
487587.944,243389.255,"E02003462"
485842.092,241638.625,"E02003463"
483731.719,245751.81,"E02003460"
486280.784,243818.42,"E02003461"
479550.985,240363.023,"E02003468"
506371.908,160955.837,"E02006456"
483227.058,239988.898,"E02003469"
503989.841,160490.51,"E02006457"
490389.944,133190.244,"E02006454"
488615.616,133000.595,"E02006455"
501316.919,136575.317,"E02006453"
494804.968,139837.092,"E02006450"
506302.699,139221.852,"E02006451"
551268.608,130408.248,"E02004406"
562755.818,131625.661,"E02004407"
500117.905,159682.834,"E02006458"
554653.128,134665.41,"E02004404"
501883.778,159579.865,"E02006459"
552287.106,130964.365,"E02004405"
574299.4,107473.578,"E02004402"
543085.668,134825.64,"E02004403"
572986.645,107958.367,"E02004401"
552517.805,129785.285,"E02004408"
544023.777,127812.066,"E02004409"
472628.611,154421.61,"E02004756"
481527.569,153780.569,"E02004757"
476348.619,156820.514,"E02004754"
480646.272,155171.035,"E02004755"
480869.846,160245.312,"E02004752"
484438.37,160070.768,"E02004753"
488332.063,193126.396,"E02003706"
460784.59,99282.43,"E02004750"
484239.343,193249.981,"E02003707"
481758.752,160772.618,"E02004751"
489998.973,193956.061,"E02003704"
487671.283,193489.941,"E02003705"
480684.261,194292.808,"E02003702"
487179.597,194089.816,"E02003703"
485307.801,194354.425,"E02003701"
479998.653,153426.515,"E02004758"
481580.298,152412.343,"E02004759"
484855.966,193053.811,"E02003708"
489070.301,192925.639,"E02003709"
476911.212,228074.575,"E02003656"
485305.327,226992.619,"E02003657"
480320.001,231664.528,"E02003654"
468320.686,227517.705,"E02003655"
469999.043,233689.352,"E02003652"
469937.978,234311.426,"E02003653"
486630.784,219754.718,"E02003658"
540533.768,138121.874,"E02006606"
477015.992,218590.412,"E02003659"
538480.616,138087.24,"E02006607"
539088.168,138822.835,"E02006604"
531641.791,139031.238,"E02006605"
511410.389,115287.14,"E02006602"
518332.092,110980.35,"E02006603"
506255.142,116544.106,"E02006600"
521147.028,115933.669,"E02006601"
534835.161,137727.486,"E02006608"
536105.433,129302.791,"E02006609"
455443.311,217809.796,"E02005936"
449009.41,214119.988,"E02005937"
457335.412,223039.413,"E02005934"
459155.925,221976.145,"E02005935"
458230.529,224003.062,"E02005932"
459078.504,223429.587,"E02005933"
448228.946,228757.026,"E02005930"
459206.393,224910.613,"E02005931"
591871.392,174200.024,"E02005116"
594867.038,173388.609,"E02005117"
604761.921,120972.543,"E02005114"
592586.427,174687.454,"E02005115"
608782.929,127895.266,"E02005112"
607375.033,124724.699,"E02005113"
612120.238,135078.697,"E02005110"
449529.818,213211.501,"E02005938"
615690.363,134490.014,"E02005111"
448076.179,213122.645,"E02005939"
594130.283,172499.002,"E02005118"
591572.025,172062.687,"E02005119"
611482.856,154243.24,"E02005026"
619364.446,153283.057,"E02005027"
615636.42,157173.942,"E02005025"
614909.871,159333.645,"E02005022"
522466.407,162320.24,"E02006837"
615930.031,158414.353,"E02005023"
617776.363,160765.712,"E02005020"
613238.785,159593.581,"E02005021"
560523.556,165534.429,"E02006832"
567985.08,157935.587,"E02006833"
468549.841,111775.984,"E02006830"
469481.241,111250.619,"E02006831"
555059.858,175249.133,"E02005028"
484080.29,136028.066,"E02006838"
487216.283,137358.444,"E02006839"
433653.541,168213.054,"E02003376"
455734.711,167830.94,"E02003377"
466845.537,171641.885,"E02003374"
463878.465,170935.103,"E02003375"
466214.987,172557.899,"E02003372"
450913.724,172066.106,"E02003373"
466076.648,175719.311,"E02003370"
466074.544,174442.822,"E02003371"
446620.99,167997.925,"E02003378"
510809.034,165036.746,"E02006326"
448567.021,167918.717,"E02003379"
508949.839,164969.837,"E02006327"
511381.372,166003.247,"E02006324"
515445.439,165755.608,"E02006325"
517024.136,166495.724,"E02006322"
510128.9,166454.52,"E02006323"
510932.443,167011.181,"E02006320"
515975.607,166964.922,"E02006321"
574883.952,115753.038,"E02004397"
583748.612,115015.426,"E02004396"
507648.162,164798.786,"E02006328"
591792.799,120106.575,"E02004395"
513764.132,164626.95,"E02006329"
572658.28,120998.134,"E02004394"
586732.41,123569.585,"E02004393"
571998.909,127090.692,"E02004392"
548483.073,99071.93,"E02004391"
549801.61,99673.242,"E02004390"
575610.28,108430.222,"E02004399"
574089.066,108980.206,"E02004398"
466648.526,105848.148,"E02003526"
462981.603,105885.433,"E02003527"
463746.457,106214.066,"E02003524"
465045.812,105898.868,"E02003525"
533405.026,103711.649,"E02003522"
537803.073,102696.861,"E02003523"
531736.723,104261.823,"E02003520"
532370.467,103923.308,"E02003521"
508648.575,125604.108,"E02006597"
466327.592,104992.866,"E02003529"
516016.91,126511.504,"E02006596"
518468.291,129674.299,"E02006595"
515958.88,130592.483,"E02006594"
517387.079,130776.6,"E02006593"
511157.743,131250.433,"E02006592"
518642.841,131434.864,"E02006591"
517032.864,132176.463,"E02006590"
508263.611,117211.478,"E02006599"
519423.46,119793.842,"E02006598"
486504.333,237801.74,"E02003476"
482046.682,236692.943,"E02003477"
487896.003,238281.174,"E02003474"
489506.907,238637.008,"E02003475"
485582.96,239040.462,"E02003472"
482299.779,238497.633,"E02003473"
481240.534,239937.749,"E02003470"
484183.242,239646.816,"E02003471"
483153.602,237516.701,"E02003478"
488748.247,157164.044,"E02006426"
485467.49,237557.927,"E02003479"
489097.003,155572.949,"E02006427"
488798.267,159342.074,"E02006424"
488301.885,158110.691,"E02006425"
490405.619,159678.938,"E02006422"
486899.437,159677.667,"E02006423"
488867.635,160784.544,"E02006420"
494804.165,160308.556,"E02006421"
564790.108,112674.016,"E02004416"
559042.402,110566.882,"E02004417"
547664.203,120290.52,"E02004414"
534409.669,158167.157,"E02006429"
549961.437,117146.308,"E02004415"
558269.715,120968.592,"E02004412"
550878.275,123309.976,"E02004410"
547485.179,121751.677,"E02004411"
558341.471,109473.792,"E02004418"
559466.181,109048.928,"E02004419"
447591.87,107161.516,"E02004726"
451561.327,109383.466,"E02004727"
447993.926,110176.803,"E02004724"
445970.488,108782.707,"E02004725"
449533.258,113293.039,"E02004722"
449097.702,112426.726,"E02004723"
489620.098,187525.619,"E02003716"
446402.639,114656.139,"E02004720"
484775.293,187064.405,"E02003717"
449446.637,114638.224,"E02004721"
491121.299,189392.797,"E02003714"
484748.129,188517,"E02003715"
483687.756,191523.173,"E02003712"
489610.35,189759.1,"E02003713"
485734.079,192559.474,"E02003710"
488649.333,191953.773,"E02003711"
452026.298,107708.985,"E02004728"
455783.839,107241.013,"E02004729"
485649.81,186901.108,"E02003718"
460739.282,161547.584,"E02004676"
444204.156,161658.168,"E02004677"
459404.712,161953.356,"E02004675"
453398.832,159299.793,"E02004678"
465938.449,158756.717,"E02004679"
532252.535,119610.014,"E02006616"
531032.79,119441.012,"E02006617"
530152.064,119710.51,"E02006615"
532990.05,123821.442,"E02006612"
533982.519,123938.695,"E02006613"
527831.466,128786.679,"E02006610"
534355.535,125100.287,"E02006611"
527792.823,117057.643,"E02006619"
429063.414,195127.436,"E02005986"
449101.003,196235.829,"E02005985"
439879.51,197913.889,"E02005984"
449403.949,197496.909,"E02005983"
450498.797,197914.743,"E02005982"
450676.104,198778.147,"E02005981"
448436.829,199653.581,"E02005980"
439896.015,190052.648,"E02005988"
553809.836,173193.062,"E02005036"
551025.756,172115.567,"E02005037"
552493.045,173998.382,"E02005034"
556006.948,173250.193,"E02005035"
555206.531,174183.665,"E02005032"
426809.762,189933.208,"E02006886"
557028.64,174006.713,"E02005033"
553551.595,174407.968,"E02005030"
560054.149,174312.293,"E02005031"
621987.607,135844.796,"E02006880"
553517.116,172055.314,"E02005038"
557092.371,171280.174,"E02005039"
575317.556,164283.56,"E02003346"
576515.16,164264.124,"E02003347"
577044.034,164878.299,"E02003344"
581330.975,164137.005,"E02003345"
581140.445,165547.093,"E02003342"
580061.805,165270.456,"E02003343"
576298.542,165526.556,"E02003340"
570571.621,165868.216,"E02003341"
579417.946,164078.323,"E02003348"
520316.024,164219.464,"E02006336"
580708.079,163969.387,"E02003349"
522112.683,164161.367,"E02006337"
513470.802,160263.743,"E02006334"
521556.222,165265.955,"E02006335"
508023.718,163271.511,"E02006332"
511085.331,160558.799,"E02006333"
511244.855,164181.865,"E02006330"
515766.488,163602.699,"E02006331"
521141.483,163093.712,"E02006338"
520085.857,162155.496,"E02006339"
464731.114,101339.612,"E02003536"
466482.503,101080.431,"E02003537"
465451.855,102220.654,"E02003534"
465635.533,101720.973,"E02003535"
465000.856,102775.618,"E02003532"
464450.878,102544.116,"E02003533"
465379.399,103658.055,"E02003530"
466164.179,102923.631,"E02003531"
465412.847,100674.184,"E02003538"
464288.345,100420.148,"E02003539"
474889.218,170883.011,"E02003446"
477689.193,170662.916,"E02003447"
475945.19,172451.362,"E02003445"
477625.798,173559.395,"E02003442"
476228.059,172899.906,"E02003443"
478699.761,176009.167,"E02003440"
476369.564,173999.613,"E02003441"
479662.731,170116.557,"E02003448"
535840.275,149471.245,"E02006436"
475283.847,170275.093,"E02003449"
539142.956,143494.367,"E02006437"
540293.657,151045.646,"E02006434"
531731.997,150291.6,"E02006435"
532998.964,155601.153,"E02006432"
539445.116,152814.173,"E02006433"
532687.156,156559.585,"E02006430"
534290.727,155597.847,"E02006431"
532262.969,142813.659,"E02006438"
485455.877,149081.991,"E02006439"
460994.289,105777.118,"E02004736"
456839.689,105628.114,"E02004737"
458154.194,106061.781,"E02004734"
455446.623,105969.074,"E02004735"
449969.864,106351.614,"E02004732"
452503.361,106243.45,"E02004733"
456871.245,107074.894,"E02004730"
451064.792,106790.841,"E02004731"
461629.976,105213.063,"E02004738"
455513.765,103378.758,"E02004739"
559751.366,141157.844,"E02005166"
558991.916,141602.398,"E02005164"
563048.944,141217.627,"E02005165"
566771.843,144831.268,"E02005162"
557894.902,142060.69,"E02005163"
559181.627,146572.684,"E02005160"
558590.025,145463.579,"E02005161"
558125.43,140432.35,"E02005168"
558618.585,139932.06,"E02005169"
436252.634,218709.393,"E02005997"
444426.035,216964.118,"E02005996"
427713.308,218500.376,"E02005995"
437532.55,226113.057,"E02005994"
431247.755,226830.821,"E02005993"
448548.489,188466.982,"E02005992"
439851.493,188282.918,"E02005991"
433605.853,211070.683,"E02005999"
441767.343,213465.161,"E02005998"
586534.05,138772.766,"E02005006"
551897.619,169974.117,"E02005087"
597193.039,140044.55,"E02005007"
578402.442,143611.181,"E02005086"
601149.839,139942.46,"E02005004"
574080.847,145093.128,"E02005085"
605451.895,139165.25,"E02005005"
583564.324,145195.449,"E02005084"
599435.024,141663.496,"E02005002"
574524.254,151401.915,"E02005083"
599563.663,140708.367,"E02005003"
579770.481,151974.166,"E02005082"
601137.843,141979.789,"E02005000"
570975.042,152641.948,"E02005081"
602986.882,141901.148,"E02005001"
578258.874,152835.375,"E02005080"
588460.606,133862.994,"E02005008"
551383.592,167978.792,"E02005089"
594827.883,130858.117,"E02005009"
550818.918,169027.116,"E02005088"
561021.465,98727.934,"E02004366"
560120.879,98061.24,"E02004367"
559703.828,99631.619,"E02004364"
561693.764,99343.487,"E02004365"
561919.77,100248.058,"E02004362"
560605.355,99930.464,"E02004363"
490544.72,169381.236,"E02003356"
488241.473,168803.738,"E02003357"
558916.745,100632.323,"E02004361"
487817.727,170177.607,"E02003354"
486203.862,169938.733,"E02003355"
489632.077,170812.477,"E02003352"
484819.898,170387.458,"E02003353"
575700.531,163457.125,"E02003350"
577164.674,162802.696,"E02003351"
579619.916,112484.982,"E02004368"
581359.698,111454.024,"E02004369"
486721.897,168170.7,"E02003358"
525718.532,148990.123,"E02006387"
488296.305,167310.426,"E02003359"
526123.765,149899.793,"E02006386"
528403.739,151052.929,"E02006385"
527489.681,151070.423,"E02006384"
525750.63,151090.479,"E02006383"
529639.154,152816.326,"E02006382"
524853.603,155724.712,"E02006381"
523098.365,156178.432,"E02006380"
526133.371,148127.044,"E02006389"
528069.329,148570.427,"E02006388"
486341.193,107368.033,"E02006566"
476957.705,107123.478,"E02006567"
488312.75,121170.55,"E02006564"
497509.263,121142.624,"E02006565"
502896.266,130108.355,"E02006562"
481671.671,123274.196,"E02006563"
489650.646,98554.999,"E02006560"
489531.326,130127.068,"E02006561"
486341.061,105637.924,"E02006568"
477472.483,105359.906,"E02006569"
528067.666,105551.328,"E02003506"
459681.53,91699.87,"E02003587"
536130.984,105558.266,"E02003507"
458409.954,91813.97,"E02003586"
530969.046,105851.755,"E02003504"
454863.509,92122.994,"E02003585"
531777.634,105604.845,"E02003505"
459487.562,92463.104,"E02003584"
525397.357,106315.384,"E02003502"
450782.759,94941.06,"E02003583"
526895.981,106250.143,"E02003503"
448765.293,95095.236,"E02003582"
531316.271,106655.384,"E02003500"
449646.877,95519.248,"E02003581"
529958.881,106541.277,"E02003501"
444928.653,109947.803,"E02003580"
532503.544,105388.721,"E02003508"
449363.233,89459.059,"E02003589"
528844.271,105343.952,"E02003509"
450637.973,89536.184,"E02003588"
476742.086,165791.528,"E02003456"
479829.91,165494.551,"E02003457"
479946.517,168330.948,"E02003454"
471751.326,166546.449,"E02003455"
482403.232,168843.454,"E02003452"
479009.253,168685.274,"E02003453"
473487.19,169575.138,"E02003450"
481394.65,168989.95,"E02003451"
483403.188,164887.442,"E02003458"
504115.123,171569.014,"E02006406"
488751.143,251764.798,"E02003459"
507658.016,171315.871,"E02006407"
506322.05,173385.038,"E02006404"
506251.596,171748.003,"E02006405"
504577.068,162164.574,"E02006402"
505616.649,174103.122,"E02006403"
502324.085,163933.934,"E02006400"
504788.685,164134.973,"E02006401"
508611.441,170636.262,"E02006408"
505435.623,170661.49,"E02006409"
477996.561,127910.68,"E02004706"
441739.284,107288.354,"E02004787"
438801.428,110119.152,"E02004786"
478601.732,134575.394,"E02004704"
429678.761,108859.975,"E02004785"
484101.49,131739.547,"E02004705"
432642.609,112027.447,"E02004784"
480307.593,135229.876,"E02004702"
435297.984,112699.955,"E02004783"
466785.385,135038.794,"E02004703"
435761.957,113589.35,"E02004782"
479978.314,135935.727,"E02004700"
434064.694,113643.508,"E02004781"
434610.71,114052.488,"E02004780"
474594.439,123209.138,"E02004708"
442164.308,106308.107,"E02004789"
470402.043,115701.64,"E02004709"
416120.153,106149.779,"E02004788"
499488.362,190390.615,"E02003687"
500374.684,191482.28,"E02003686"
498378.403,193100.217,"E02003685"
499374.773,197553.083,"E02003683"
496794.189,197513.919,"E02003682"
496855.007,198860.139,"E02003681"
487761.721,200466.025,"E02003680"
500247.579,187708.968,"E02003689"
493855.247,190705.009,"E02003688"
577660.401,136157.088,"E02005174"
576631.614,130612.537,"E02005175"
570313.068,139143.83,"E02005172"
558329.537,138280.507,"E02005173"
556696.449,139345.827,"E02005171"
465633.155,111610.055,"E02004842"
455457.815,117385.889,"E02004840"
455030.616,110986.119,"E02004841"
611500.519,166354.557,"E02005016"
551523.787,155580.96,"E02005097"
610697.313,166139.798,"E02005017"
553408.102,156450.228,"E02005096"
613085.915,166513.25,"E02005014"
554089.705,158863.254,"E02005095"
618784.793,166565.252,"E02005015"
550468.15,158842.485,"E02005094"
617003.181,167440.45,"E02005012"
557331.082,163388.816,"E02005093"
615738.726,167367.591,"E02005013"
617993.844,168087.547,"E02005010"
555733.96,167885.946,"E02005091"
619806.74,168037.031,"E02005011"
560708.874,167859.312,"E02005090"
609761.138,164857.248,"E02005018"
545241.789,154201.969,"E02005099"
620530.852,161405.29,"E02005019"
553034.481,154601.257,"E02005098"
581924.261,109806.652,"E02004376"
578837.451,109378.576,"E02004377"
582937.071,110403.378,"E02004374"
580469.76,110004.678,"E02004375"
582416.522,110942.924,"E02004372"
579801.185,110875.624,"E02004373"
578168.634,167937.254,"E02003326"
579040.03,111619.413,"E02004370"
574084.197,167806.308,"E02003327"
583667.712,111515.387,"E02004371"
572215.085,168472.003,"E02003324"
577241.904,168222.821,"E02003325"
577693.029,169052.221,"E02003322"
578741.825,168668.251,"E02003323"
576732.019,169351.537,"E02003320"
572043.974,169101.777,"E02003321"
580297.971,109208.957,"E02004378"
540702.354,119894.024,"E02004379"
575826.751,167467.606,"E02003328"
499773.949,167903.832,"E02006397"
577389.726,167419.918,"E02003329"
513508.644,168717.055,"E02006317"
503375.086,168337.252,"E02006396"
502449.281,170910.39,"E02006395"
499324.337,170832.656,"E02006394"
500928.685,171061.156,"E02006393"
528404.075,142926.891,"E02006392"
529224.634,143543.984,"E02006391"
527645.449,143823.365,"E02006390"
514743.89,168069.752,"E02006318"
504707.031,164975.995,"E02006399"
513299.593,167932.407,"E02006319"
504341.039,166603.471,"E02006398"
529782.371,137890.349,"E02006576"
525637.454,137378.339,"E02006577"
485774.52,93239.186,"E02006574"
526301.441,138093.94,"E02006575"
487397.553,104025.085,"E02006572"
480413.238,97236.859,"E02006573"
486762.862,104814.366,"E02006570"
484080.831,104758.532,"E02006571"
527600.33,137209.38,"E02006578"
528933.224,137185.295,"E02006579"
529299.102,104730.202,"E02003516"
450769.21,79798.853,"E02003597"
531025.685,104715.191,"E02003517"
458381.642,81966.652,"E02003596"
530584.454,104990.598,"E02003514"
458049.535,83042.607,"E02003595"
533404.556,104712.236,"E02003515"
459824.2,84755.532,"E02003594"
531972.276,105101.997,"E02003512"
443437.036,87069.244,"E02003593"
527577.283,105043.057,"E02003513"
433557.132,87253.635,"E02003592"
529829.188,105177.905,"E02003510"
449460.418,88507.839,"E02003591"
526434.605,105191.203,"E02003511"
463903.897,88678.912,"E02003590"
528491.411,104638.876,"E02003518"
529990.947,104383.761,"E02003519"
455951.39,77863.433,"E02003598"
486981.504,181223.352,"E02003426"
487623.11,180385.357,"E02003427"
489726.92,181587.23,"E02003424"
488596.581,181499.817,"E02003425"
487275.971,184194.073,"E02003422"
487986.234,182491.936,"E02003423"
502396.061,177220.041,"E02003420"
487341.586,182468.806,"E02003421"
486627.798,179385.94,"E02003428"
494313.895,163724.618,"E02006416"
490052.818,178223.186,"E02003429"
491208.931,163014.559,"E02006417"
507093.926,168180.887,"E02006414"
508309.628,167314.161,"E02006415"
510910.969,169355.266,"E02006412"
509667.542,168855.506,"E02006413"
509835.029,170589.634,"E02006410"
504334.582,170351.466,"E02006411"
492520.009,161903.746,"E02006418"
488536.605,161700.926,"E02006419"
447723.23,118955.182,"E02004716"
431300.699,95616.025,"E02004797"
444341.754,118606.814,"E02004717"
426469.957,95541.312,"E02004796"
443357.935,120553.948,"E02004714"
432637.697,95798.552,"E02004795"
445522.002,120046.035,"E02004715"
418708.884,98271.564,"E02004794"
443500.927,122083.156,"E02004712"
428740.176,100012.857,"E02004793"
444582.664,120767.037,"E02004713"
444419.987,102300.86,"E02004792"
469632.424,113110.312,"E02004710"
443588.9,103195.831,"E02004791"
415607.929,105145.906,"E02004790"
445319.981,118725.317,"E02004718"
424850.522,94974.346,"E02004799"
449310.724,118399.693,"E02004719"
423917.709,95259.787,"E02004798"
482055.988,203105.016,"E02003697"
480907.65,203578.219,"E02003696"
503116.677,181728.773,"E02003695"
492723.75,181968.661,"E02003694"
492594.225,182729.351,"E02003693"
498537.468,183546.421,"E02003692"
496269.604,185122.194,"E02003691"
503923.442,187573.692,"E02003690"
476621.277,195873.076,"E02003699"
486305.441,197307.362,"E02003698"
453151.949,190856.478,"E02005966"
451760.967,190334.201,"E02005967"
462198.142,195843.638,"E02005964"
468905.317,194401.464,"E02005965"
475073.923,200827.779,"E02005962"
456976.314,196468.628,"E02005963"
471006.948,205466.159,"E02005960"
460142.274,205381.517,"E02005961"
637633.934,165381.702,"E02005146"
638099.695,164960.874,"E02005147"
636755.578,166170.963,"E02005144"
630817.939,165048.734,"E02005145"
637363.136,167402.099,"E02005142"
638648.801,166023.12,"E02005143"
638867.92,168608.302,"E02005140"
463252.636,190845.32,"E02005968"
639323.612,167534.95,"E02005141"
460160.201,189600.306,"E02005969"
636517.862,164793.199,"E02005148"
573627.419,161650.043,"E02005149"
581075.7,166658.132,"E02003336"
573841.2,166254.461,"E02003337"
575409.523,166850.129,"E02003334"
576320.051,166801.394,"E02003335"
578271.376,166963.881,"E02003332"
576996.037,166904.483,"E02003333"
574500.908,167130.549,"E02003330"
579791.949,167122.254,"E02003331"
582323.532,166240.851,"E02003338"
574856.367,165849.957,"E02003339"
495916.177,175567.533,"E02003435"
446283.306,236481.313,"E02005928"
499947.41,148966.869,"E02006359"
571737.442,107945.399,"E02004400"
558882.965,174525.184,"E02005029"
558855.49,120202.329,"E02004413"
532793.74,123450.555,"E02006614"
531414.999,118236.343,"E02006618"
448383.252,193265.602,"E02005987"
474867.391,172228.575,"E02003444"
555467.201,140001.373,"E02005167"
474657.615,124051.875,"E02004707"
559357.559,139871.805,"E02005170"
408930.077,187568.014,"E02006646"
399147.056,186067.663,"E02006647"
409508.062,193711.249,"E02006644"
393045.104,187958.548,"E02006645"
413155.463,155003.718,"E02006642"
424088.044,149134.498,"E02006643"
425746.397,160699.808,"E02006640"
401779.137,155133.98,"E02006641"
385310.843,220045.036,"E02004636"
383886.21,219197.738,"E02004637"
388766.422,184532.526,"E02006648"
363629.181,203293.022,"E02004634"
407385.347,182803.466,"E02006649"
354468.036,194294.618,"E02004635"
357951.341,210917.703,"E02004632"
361006.798,206354.377,"E02004633"
369459.376,212695.537,"E02004630"
357773.204,212886.19,"E02004631"
385464.033,219085.186,"E02004638"
382883.383,218004.285,"E02004639"
310124.868,113299.42,"E02004166"
296476.023,112934.616,"E02004167"
295382.406,120230.323,"E02004164"
296210.49,113632.862,"E02004165"
